cruise,datetime,latitude,longitude,depth_m,Orgpicopro_cells_per_ml,Redpicoeuk_cells_per_ml,volume_analyzed_ml,filename
EN668,2021-07-19T20:09:54+00:00,39.8703,-70.8545,5,43427.5,5432.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(32).fcs
EN668,2021-07-19T20:12:15+00:00,39.8662,-70.8595,5,40085,5172.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(33).fcs
EN668,2021-07-19T20:14:36+00:00,39.86,-70.8668,5,37697.5,5347.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(34).fcs
EN668,2021-07-19T20:16:58+00:00,39.8561,-70.872,5,32367.5,4702.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(35).fcs
EN668,2021-07-19T20:19:19+00:00,39.8518,-70.8766,5,32892.5,5990,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(36).fcs
EN668,2021-07-19T20:21:40+00:00,39.8455,-70.8836,5,33920,6520,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(37).fcs
EN668,2021-07-19T20:24:02+00:00,39.8416,-70.888,5,33540,7595,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(38).fcs
EN668,2021-07-19T20:26:23+00:00,39.8391,-70.8878,5,34340,9475,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(39).fcs
EN668,2021-07-19T20:28:45+00:00,39.8429,-70.8879,5,34062.5,10970,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(40).fcs
EN668,2021-07-19T20:31:06+00:00,39.8443,-70.8882,5,34152.5,10362.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(41).fcs
EN668,2021-07-19T20:33:27+00:00,39.8457,-70.8883,5,33960,9227.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(42).fcs
EN668,2021-07-19T20:35:48+00:00,39.8477,-70.8884,5,32882.5,8222.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(43).fcs
EN668,2021-07-19T20:38:11+00:00,39.8491,-70.8885,5,30372.5,7485,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(44).fcs
EN668,2021-07-19T20:40:31+00:00,39.8517,-70.8886,5,32045,7042.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(45).fcs
EN668,2021-07-19T20:42:53+00:00,39.8538,-70.8886,5,33472.5,6457.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(46).fcs
EN668,2021-07-19T20:45:14+00:00,39.8559,-70.8886,5,34030,6150,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(47).fcs
EN668,2021-07-19T20:47:35+00:00,39.8592,-70.8887,5,35767.5,5375,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(48).fcs
EN668,2021-07-19T20:49:56+00:00,39.8617,-70.8887,5,35870,5057.5,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(49).fcs
EN668,2021-07-19T20:52:18+00:00,39.8642,-70.8887,5,37900,5180,0.4,NESLTER_EN668_19Jul2021c(3)_Group_day0_Sample(50).fcs
EN668,2021-07-19T20:54:50+00:00,39.8681,-70.8888,5,39097.5,5385,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(1).fcs
EN668,2021-07-19T20:57:11+00:00,39.8707,-70.8887,5,41082.5,5255,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(2).fcs
EN668,2021-07-19T20:59:33+00:00,39.8746,-70.8886,5,42212.5,5467.5,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(3).fcs
EN668,2021-07-19T21:01:54+00:00,39.8772,-70.8886,5,43485,5447.5,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(4).fcs
EN668,2021-07-19T21:04:16+00:00,39.8797,-70.8885,5,43795,5145,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(5).fcs
EN668,2021-07-19T21:06:37+00:00,39.8835,-70.8884,5,46767.5,4942.5,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(6).fcs
EN668,2021-07-19T21:08:58+00:00,39.886,-70.8883,5,50030,4685,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(7).fcs
EN668,2021-07-19T21:11:19+00:00,39.8885,-70.8881,5,53210,5005,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(8).fcs
EN668,2021-07-19T21:13:41+00:00,39.8923,-70.8878,5,50280,5125,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(9).fcs
EN668,2021-07-19T21:16:03+00:00,39.8949,-70.8876,5,41002.5,6117.5,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(10).fcs
EN668,2021-07-19T21:18:23+00:00,39.8973,-70.8872,5,38200,6672.5,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(11).fcs
EN668,2021-07-19T21:20:45+00:00,39.901,-70.8863,5,36710,7020,0.4,NESLTER_EN668_19Jul2021c(4)_Group_day0_Sample(12).fcs
EN668,2021-07-19T21:30:48+00:00,39.9131,-70.8808,5,29257.5,8117.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(1).fcs
EN668,2021-07-19T21:33:09+00:00,39.9155,-70.8797,5,25962.5,9352.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(2).fcs
EN668,2021-07-19T21:35:31+00:00,39.9192,-70.8783,5,25947.5,9230,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(3).fcs
EN668,2021-07-19T21:37:52+00:00,39.9216,-70.8772,5,21432.5,10662.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(4).fcs
EN668,2021-07-19T21:40:13+00:00,39.9239,-70.8761,5,16217.5,11265,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(5).fcs
EN668,2021-07-19T21:42:36+00:00,39.9275,-70.8745,5,13062.5,11177.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(6).fcs
EN668,2021-07-19T21:44:56+00:00,39.9298,-70.8734,5,13050,10912.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(7).fcs
EN668,2021-07-19T21:47:17+00:00,39.9323,-70.8725,5,14535,10857.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(8).fcs
EN668,2021-07-19T21:49:38+00:00,39.9361,-70.8722,5,16212.5,10395,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(9).fcs
EN668,2021-07-19T21:52:00+00:00,39.9385,-70.872,5,16232.5,10935,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(10).fcs
EN668,2021-07-19T21:54:21+00:00,39.941,-70.872,5,15150,11150,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(11).fcs
EN668,2021-07-19T21:56:43+00:00,39.9447,-70.8723,5,15780,10787.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(12).fcs
EN668,2021-07-19T21:59:04+00:00,39.9471,-70.8728,5,14215,10392.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(13).fcs
EN668,2021-07-19T22:01:25+00:00,39.9495,-70.8733,5,14407.5,9697.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(14).fcs
EN668,2021-07-19T22:03:47+00:00,39.9531,-70.8742,5,14520,8945,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(15).fcs
EN668,2021-07-19T22:06:08+00:00,39.9558,-70.8747,5,15390,7975,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(16).fcs
EN668,2021-07-19T22:08:29+00:00,39.9585,-70.8754,5,12112.5,8100,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(17).fcs
EN668,2021-07-19T22:10:50+00:00,39.9625,-70.8763,5,8097.5,8567.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(18).fcs
EN668,2021-07-19T22:13:12+00:00,39.9647,-70.8769,5,5945,8277.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(19).fcs
EN668,2021-07-19T22:15:33+00:00,39.967,-70.8777,5,4310,8537.5,0.4,NESLTER_EN668_19Jul2021d(1)_Group_day0_Sample(20).fcs
EN668,2021-07-19T22:25:07+00:00,39.9739,-70.8787,5,1446.57534246575,8032.87671232877,0.365,NESLTER_EN668_19Jul2021d(2)_Group_day0_Sample(1).fcs
EN668,2021-07-19T22:28:21+00:00,39.9761,-70.8793,5,1357.5,8117.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(1).fcs
EN668,2021-07-19T22:30:42+00:00,39.9783,-70.8798,5,1490,8337.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(2).fcs
EN668,2021-07-19T22:33:03+00:00,39.9798,-70.8801,5,1552.5,8960,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(3).fcs
EN668,2021-07-19T22:35:24+00:00,39.9813,-70.8805,5,1565,9027.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(4).fcs
EN668,2021-07-19T22:37:45+00:00,39.9836,-70.8811,5,1465,9080,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(5).fcs
EN668,2021-07-19T22:40:07+00:00,39.985,-70.8815,5,1392.5,9375,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(6).fcs
EN668,2021-07-19T22:42:28+00:00,39.9865,-70.8819,5,1557.5,9785,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(7).fcs
EN668,2021-07-19T22:44:50+00:00,39.9886,-70.8826,5,1497.5,9812.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(8).fcs
EN668,2021-07-19T22:47:11+00:00,39.9893,-70.8844,5,1590,10160,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(9).fcs
EN668,2021-07-19T22:49:32+00:00,39.9884,-70.8872,5,1470,10237.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(10).fcs
EN668,2021-07-19T22:51:54+00:00,39.9875,-70.8891,5,1590,10145,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(11).fcs
EN668,2021-07-19T22:54:15+00:00,39.9868,-70.8909,5,1537.5,9862.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(12).fcs
EN668,2021-07-19T22:56:36+00:00,39.9867,-70.8944,5,1737.5,10062.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(13).fcs
EN668,2021-07-19T22:58:59+00:00,39.9905,-70.893,5,1615,9650,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(14).fcs
EN668,2021-07-19T23:01:19+00:00,39.9953,-70.8906,5,1655,9697.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(15).fcs
EN668,2021-07-19T23:03:40+00:00,40.0025,-70.8866,5,1695,10565,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(16).fcs
EN668,2021-07-19T23:06:02+00:00,40.0074,-70.8843,5,2372.5,10065,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(17).fcs
EN668,2021-07-19T23:08:23+00:00,40.0125,-70.8841,5,2580,9542.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(18).fcs
EN668,2021-07-19T23:10:44+00:00,40.0204,-70.8832,5,2387.5,10405,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(19).fcs
EN668,2021-07-19T23:13:05+00:00,40.0257,-70.883,5,2862.5,9985,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(20).fcs
EN668,2021-07-19T23:15:27+00:00,40.0309,-70.8826,5,4905,9180,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(21).fcs
EN668,2021-07-19T23:17:49+00:00,40.0388,-70.8821,5,5772.5,8532.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(22).fcs
EN668,2021-07-19T23:20:10+00:00,40.044,-70.8825,5,6597.5,8395,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(23).fcs
EN668,2021-07-19T23:22:31+00:00,40.0518,-70.8827,5,6295,8217.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(24).fcs
EN668,2021-07-19T23:24:53+00:00,40.0571,-70.8831,5,6227.5,7890,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(25).fcs
EN668,2021-07-19T23:27:15+00:00,40.0623,-70.8837,5,5915,7922.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(26).fcs
EN668,2021-07-19T23:29:35+00:00,40.0702,-70.8839,5,5927.5,8065,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(27).fcs
EN668,2021-07-19T23:31:57+00:00,40.0754,-70.8837,5,6097.5,7977.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(28).fcs
EN668,2021-07-19T23:34:18+00:00,40.0804,-70.8837,5,6240,8015,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(29).fcs
EN668,2021-07-19T23:36:40+00:00,40.0859,-70.884,5,5750,7937.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(30).fcs
EN668,2021-07-19T23:39:01+00:00,40.0883,-70.8849,5,5525,8630,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(31).fcs
EN668,2021-07-19T23:41:22+00:00,40.0889,-70.886,5,5425,8172.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(32).fcs
EN668,2021-07-19T23:43:43+00:00,40.0884,-70.8878,5,6075,8110,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(33).fcs
EN668,2021-07-19T23:46:05+00:00,40.0887,-70.8891,5,5840,7757.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(34).fcs
EN668,2021-07-19T23:48:26+00:00,40.09,-70.8889,5,5840,7600,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(35).fcs
EN668,2021-07-19T23:50:47+00:00,40.0917,-70.8885,5,5812.5,7390,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(36).fcs
EN668,2021-07-19T23:53:08+00:00,40.0927,-70.8881,5,5745,7507.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(37).fcs
EN668,2021-07-19T23:55:30+00:00,40.0941,-70.8875,5,5867.5,7437.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(38).fcs
EN668,2021-07-19T23:57:51+00:00,40.097,-70.8862,5,6262.5,7385,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(39).fcs
EN668,2021-07-20T00:00:13+00:00,40.099,-70.8851,5,6410,7557.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(40).fcs
EN668,2021-07-20T00:02:34+00:00,40.1018,-70.8839,5,6772.5,7325,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(41).fcs
EN668,2021-07-20T00:04:55+00:00,40.1037,-70.8836,5,6585,7362.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(42).fcs
EN668,2021-07-20T00:07:17+00:00,40.106,-70.8832,5,6915,7042.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(43).fcs
EN668,2021-07-20T00:09:38+00:00,40.1097,-70.883,5,6820,7497.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(44).fcs
EN668,2021-07-20T00:11:59+00:00,40.1125,-70.8829,5,6822.5,7120,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(45).fcs
EN668,2021-07-20T00:14:23+00:00,40.1153,-70.8828,5,6415,6995,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(46).fcs
EN668,2021-07-20T00:16:42+00:00,40.1196,-70.8828,5,6302.5,7127.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(47).fcs
EN668,2021-07-20T00:19:04+00:00,40.1223,-70.8828,5,6687.5,7027.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(48).fcs
EN668,2021-07-20T00:21:25+00:00,40.1247,-70.8829,5,6537.5,7377.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(49).fcs
EN668,2021-07-20T00:23:46+00:00,40.1284,-70.8828,5,6650,7357.5,0.4,NESLTER_EN668_19Jul2021d(3)_Group_day0_Sample(50).fcs
EN668,2021-07-20T00:26:18+00:00,40.1308,-70.8827,5,6930,7285,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(1).fcs
EN668,2021-07-20T00:28:39+00:00,40.1347,-70.8827,5,7080,7717.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(2).fcs
EN668,2021-07-20T00:31:00+00:00,40.1378,-70.8827,5,7070,7815,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(3).fcs
EN668,2021-07-20T00:33:22+00:00,40.1409,-70.8827,5,7200,7657.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(4).fcs
EN668,2021-07-20T00:35:43+00:00,40.1451,-70.8827,5,7052.5,7832.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(5).fcs
EN668,2021-07-20T00:38:04+00:00,40.1479,-70.8827,5,7110,7595,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(6).fcs
EN668,2021-07-20T00:40:26+00:00,40.1507,-70.8827,5,6327.5,7557.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(7).fcs
EN668,2021-07-20T00:42:47+00:00,40.1555,-70.8827,5,6290,7527.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(8).fcs
EN668,2021-07-20T00:45:08+00:00,40.1587,-70.8826,5,6017.5,7352.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(9).fcs
EN668,2021-07-20T00:47:30+00:00,40.1617,-70.8826,5,5875,7545,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(10).fcs
EN668,2021-07-20T00:49:51+00:00,40.1661,-70.8826,5,6190,7317.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(11).fcs
EN668,2021-07-20T00:52:12+00:00,40.1689,-70.8826,5,5735,7395,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(12).fcs
EN668,2021-07-20T00:54:34+00:00,40.1732,-70.8825,5,5950,7397.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(13).fcs
EN668,2021-07-20T00:56:55+00:00,40.176,-70.8826,5,5762.5,7492.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(14).fcs
EN668,2021-07-20T00:59:17+00:00,40.1788,-70.8826,5,5995,7285,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(15).fcs
EN668,2021-07-20T01:01:38+00:00,40.183,-70.8827,5,6092.5,7312.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(16).fcs
EN668,2021-07-20T01:03:59+00:00,40.1858,-70.8827,5,6385,7225,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(17).fcs
EN668,2021-07-20T01:06:20+00:00,40.1886,-70.8827,5,6360,7272.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(18).fcs
EN668,2021-07-20T01:08:42+00:00,40.1926,-70.8828,5,6120,7235,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(19).fcs
EN668,2021-07-20T01:11:03+00:00,40.1951,-70.8827,5,5712.5,7005,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(20).fcs
EN668,2021-07-20T01:13:24+00:00,40.1976,-70.8828,5,5827.5,6980,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(21).fcs
EN668,2021-07-20T01:15:46+00:00,40.2014,-70.8828,5,5970,6897.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(22).fcs
EN668,2021-07-20T01:18:07+00:00,40.2039,-70.8828,5,6122.5,6777.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(23).fcs
EN668,2021-07-20T01:20:29+00:00,40.2064,-70.8828,5,6340,7005,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(24).fcs
EN668,2021-07-20T01:22:50+00:00,40.2102,-70.8827,5,6285,6907.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(25).fcs
EN668,2021-07-20T01:25:11+00:00,40.2127,-70.8827,5,6057.5,7052.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(26).fcs
EN668,2021-07-20T01:27:33+00:00,40.2165,-70.8827,5,6357.5,7015,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(27).fcs
EN668,2021-07-20T01:29:54+00:00,40.219,-70.8827,5,6202.5,7135,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(28).fcs
EN668,2021-07-20T01:32:15+00:00,40.2215,-70.8828,5,5735,7045,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(29).fcs
EN668,2021-07-20T01:34:37+00:00,40.2254,-70.8828,5,6020,6897.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(30).fcs
EN668,2021-07-20T01:36:58+00:00,40.2281,-70.8827,5,6160,7095,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(31).fcs
EN668,2021-07-20T01:39:19+00:00,40.2307,-70.8829,5,6262.5,7090,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(32).fcs
EN668,2021-07-20T01:41:41+00:00,40.2347,-70.883,5,6067.5,7185,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(33).fcs
EN668,2021-07-20T01:44:02+00:00,40.2374,-70.8832,5,6007.5,6787.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(34).fcs
EN668,2021-07-20T01:46:23+00:00,40.24,-70.8832,5,6120,6947.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(35).fcs
EN668,2021-07-20T01:48:45+00:00,40.2437,-70.8833,5,6722.5,7355,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(36).fcs
EN668,2021-07-20T01:51:06+00:00,40.2461,-70.8833,5,6700,7407.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(37).fcs
EN668,2021-07-20T01:53:27+00:00,40.2487,-70.8835,5,6222.5,7192.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(38).fcs
EN668,2021-07-20T01:55:48+00:00,40.2525,-70.8836,5,6350,7227.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(39).fcs
EN668,2021-07-20T01:58:11+00:00,40.2551,-70.8837,5,6812.5,7635,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(40).fcs
EN668,2021-07-20T02:00:31+00:00,40.259,-70.8838,5,6597.5,7597.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(41).fcs
EN668,2021-07-20T02:02:53+00:00,40.2616,-70.8838,5,6765,7772.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(42).fcs
EN668,2021-07-20T02:05:15+00:00,40.2641,-70.8838,5,6815,7780,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(43).fcs
EN668,2021-07-20T02:07:35+00:00,40.268,-70.8838,5,6642.5,7960,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(44).fcs
EN668,2021-07-20T02:09:57+00:00,40.2706,-70.8839,5,6250,8500,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(45).fcs
EN668,2021-07-20T02:12:18+00:00,40.2732,-70.8842,5,6360,8227.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(46).fcs
EN668,2021-07-20T02:14:39+00:00,40.277,-70.8845,5,6237.5,8487.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(47).fcs
EN668,2021-07-20T02:17:01+00:00,40.2797,-70.8846,5,6377.5,8540,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(48).fcs
EN668,2021-07-20T02:19:22+00:00,40.2824,-70.8847,5,6062.5,8670,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(49).fcs
EN668,2021-07-20T02:21:44+00:00,40.2864,-70.8848,5,6057.5,8967.5,0.4,NESLTER_EN668_19Jul2021d(4)_Group_day0_Sample(50).fcs
EN668,2021-07-20T02:24:15+00:00,40.289,-70.885,5,5685,9220,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(1).fcs
EN668,2021-07-20T02:26:37+00:00,40.2929,-70.8853,5,5512.5,9305,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(2).fcs
EN668,2021-07-20T02:28:58+00:00,40.2955,-70.8856,5,5137.5,9697.5,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(3).fcs
EN668,2021-07-20T02:31:19+00:00,40.2982,-70.8858,5,4860,9760,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(4).fcs
EN668,2021-07-20T02:33:42+00:00,40.3021,-70.8863,5,4010,10177.5,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(5).fcs
EN668,2021-07-20T02:36:02+00:00,40.3048,-70.8866,5,3875,9990,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(6).fcs
EN668,2021-07-20T02:38:23+00:00,40.3074,-70.8868,5,3682.5,10205,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(7).fcs
EN668,2021-07-20T02:40:45+00:00,40.3111,-70.8872,5,3472.5,9862.5,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(8).fcs
EN668,2021-07-20T02:43:06+00:00,40.3136,-70.8875,5,3127.5,10542.5,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(9).fcs
EN668,2021-07-20T02:45:27+00:00,40.3162,-70.8879,5,2692.5,10882.5,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(10).fcs
EN668,2021-07-20T02:47:49+00:00,40.32,-70.8884,5,2507.5,10755,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(11).fcs
EN668,2021-07-20T02:50:10+00:00,40.3225,-70.8888,5,2600,10777.5,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(12).fcs
EN668,2021-07-20T02:52:31+00:00,40.3263,-70.8889,5,2540,10780,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(13).fcs
EN668,2021-07-20T02:54:53+00:00,40.3289,-70.8891,5,2805,10872.5,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(14).fcs
EN668,2021-07-20T02:57:14+00:00,40.3315,-70.8894,5,2787.5,10740,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(15).fcs
EN668,2021-07-20T02:59:36+00:00,40.3356,-70.8896,5,2825,10855,0.4,NESLTER_EN668_19Jul2021d(5)_Group_day0_Sample(16).fcs
